grid,positionText,position_standings,prev_points,prev_wins,prev_position_standings,last_positionText_1,last_positionText_2,last_positionText_3,last_positionText_4,last_positionText_5,last_positionText_6,last_positionText_7,last_positionText_8,last_positionText_9,last_positionText_10,propensity_top3_1,propensity_top3_0
2,1,1,137.0,4.0,1.0,1,1,1,1,1,1,1,1,0,1,0.8571428571428571,0.14285714285714285
5,0,6,32.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,5,57.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0.14285714285714285,0.8571428571428571
11,0,7,18.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,2,120.0,2.0,2.0,1,1,1,1,1,1,0,0,0,0,0.8571428571428571,0.14285714285714285
16,0,11,13.0,0.0,10.0,0,0,0,0,0,0,0,1,1,1,0.0,1.0
0,0,9,14.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,10,13.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,14,9.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,17,2.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,8,8.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,14,10.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,11,14.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,16,6.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,10,12.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,9,16.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,1,162.0,5.0,1.0,1,1,1,1,1,1,1,1,1,0,0.875,0.125
14,0,13,13.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,17,2.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,6,36.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,4,88.0,0.0,4.0,0,0,1,0,0,0,1,1,1,1,0.25,0.75
12,0,8,13.0,0.0,11.0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
6,0,7,18.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,3,100.0,0.0,3.0,1,1,0,1,1,0,0,1,0,1,0.5,0.5
2,1,2,133.0,2.0,2.0,0,1,1,1,1,1,1,0,0,0,0.75,0.25
3,1,5,72.0,0.0,5.0,1,0,0,0,0,1,0,0,0,0,0.25,0.75
1,1,5,87.0,0.0,5.0,1,1,0,0,0,0,1,0,0,0,0.3333333333333333,0.6666666666666666
6,0,9,19.0,0.0,8.0,0,0,0,0,0,0,0,0,0,1,0.0,1.0
4,0,1,187.0,6.0,1.0,1,1,1,1,1,1,1,1,1,1,0.8888888888888888,0.1111111111111111
12,0,10,16.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,13,13.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,12,14.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,14,10.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,11,16.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,16,6.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,18,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,7,26.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,6,37.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,4,111.0,0.0,3.0,0,1,1,0,1,1,0,0,1,0,0.4444444444444444,0.5555555555555556
3,1,2,151.0,2.0,2.0,1,0,1,1,1,1,1,1,0,0,0.7777777777777778,0.2222222222222222
11,0,17,2.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,3,100.0,0.0,4.0,0,0,0,1,0,0,0,1,1,1,0.2222222222222222,0.7777777777777778
12,0,8,21.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,7,30.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,3,126.0,1.0,3.0,1,0,0,0,1,0,0,0,1,1,0.3,0.7
5,0,6,43.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,16,6.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,5,105.0,0.0,5.0,1,1,1,0,0,0,0,1,0,0,0.4,0.6
10,0,11,16.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,13,13.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,14,10.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,12,14.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,17,2.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,2,166.0,2.0,2.0,1,1,0,1,1,1,1,1,1,0,0.8,0.2
11,0,18,1.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,10,16.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,4,123.0,0.0,4.0,0,0,1,1,0,1,1,0,0,1,0.4,0.6
20,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,1,197.0,6.0,1.0,0,1,1,1,1,1,1,1,1,1,0.8,0.2
8,0,16,13.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,13,14.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,0,1,223.0,7.0,1.0,1,0,1,1,1,1,1,1,1,1,0.8181818181818182,0.18181818181818182
5,0,9,25.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,3,136.0,1.0,3.0,0,1,0,0,0,1,0,0,0,1,0.2727272727272727,0.7272727272727273
9,0,14,17.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,6,55.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,15,7.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,18,1.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,19,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,11,22.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,1,8,12.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,1,4,123.0,0.0,4.0,0,0,0,1,1,0,1,1,0,0,0.36363636363636365,0.6363636363636364
10,0,5,120.0,0.0,5.0,1,1,1,1,0,0,0,0,1,0,0.45454545454545453,0.5454545454545454
3,0,2,184.0,2.0,2.0,1,1,1,0,1,1,1,1,1,1,0.8181818181818182,0.18181818181818182
17,0,20,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,7,38.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,17,2.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,12,6.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,10,22.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,5,120.0,0.0,5.0,0,1,1,1,1,0,0,0,0,1,0.4166666666666667,0.5833333333333334
15,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,10,22.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,15,15.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,6,55.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,14,17.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,7,48.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,17,8.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,0,2,184.0,2.0,2.0,0,1,1,1,0,1,1,1,1,1,0.75,0.25
17,0,18,1.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,11,22.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,13,18.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,8,25.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,16,13.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,1,4,141.0,0.0,4.0,1,0,0,0,1,1,0,1,1,0,0.4166666666666667,0.5833333333333334
3,1,1,225.0,7.0,1.0,0,1,0,1,1,1,1,1,1,1,0.75,0.25
13,0,9,27.0,0.0,8.0,1,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.9166666666666666
18,0,12,18.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,3,162.0,2.0,3.0,1,0,1,0,0,0,1,0,0,0,0.3333333333333333,0.6666666666666666
11,0,11,24.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,1,2,188.0,2.0,2.0,0,0,1,1,1,0,1,1,1,1,0.6923076923076923,0.3076923076923077
6,0,9,31.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,1,250.0,8.0,1.0,1,0,1,0,1,1,1,1,1,1,0.7692307692307693,0.23076923076923078
5,0,3,181.0,2.0,3.0,1,1,0,1,0,0,0,1,0,0,0.38461538461538464,0.6153846153846154
16,0,15,18.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,7,58.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,10,16.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,6,63.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,17,8.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,5,132.0,0.0,5.0,0,0,1,1,1,1,0,0,0,0,0.38461538461538464,0.6153846153846154
8,0,16,18.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,13,13.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,8,27.0,0.0,9.0,0,1,0,0,0,0,0,0,0,0,0.07692307692307693,0.9230769230769231
12,0,14,17.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,0,4,156.0,0.0,4.0,1,1,0,0,0,1,1,0,1,1,0.46153846153846156,0.5384615384615384
18,0,18,1.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
0,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,12,22.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,8,22.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,5,169.0,0.0,4.0,0,1,1,0,0,0,1,1,0,1,0.42857142857142855,0.5714285714285714
10,0,18,1.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,9,26.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,3,181.0,2.0,3.0,0,1,1,0,1,0,0,0,1,0,0.35714285714285715,0.6428571428571429
17,0,6,65.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,14,24.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,2,203.0,2.0,2.0,1,0,0,1,1,1,0,1,1,1,0.7142857142857143,0.2857142857142857
7,0,7,58.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,4,157.0,1.0,5.0,1,0,0,1,1,1,1,0,0,0,0.42857142857142855,0.5714285714285714
13,0,17,8.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,13,21.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,16,18.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
0,0,12,31.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,10,33.0,0.0,8.0,0,0,1,0,0,0,0,0,0,0,0.07142857142857142,0.9285714285714286
2,1,1,268.0,8.0,1.0,1,1,0,1,0,1,1,1,1,1,0.7857142857142857,0.21428571428571427
6,0,11,21.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,15,19.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,7,58.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,17,8.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,2,221.0,2.0,2.0,1,1,0,0,1,1,1,0,1,1,0.7333333333333333,0.26666666666666666
1,1,3,182.0,2.0,4.0,1,1,0,0,1,1,1,1,0,0,0.4666666666666667,0.5333333333333333
11,0,6,65.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,15,19.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,1,4,185.0,2.0,3.0,0,0,1,1,0,1,0,0,0,1,0.3333333333333333,0.6666666666666666
6,0,8,34.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,12,25.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,10,33.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0.06666666666666667,0.9333333333333333
12,0,13,31.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,16,18.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,14,27.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,11,31.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,0,1,284.0,8.0,1.0,1,1,1,0,1,0,1,1,1,1,0.8,0.2
3,1,5,169.0,0.0,5.0,0,0,1,1,0,0,0,1,1,0,0.4,0.6
19,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,9,34.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,18,3.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,1,296.0,8.0,1.0,0,1,1,1,0,1,0,1,1,1,0.75,0.25
6,0,11,33.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,13,27.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,6,69.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,12,33.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0.0625,0.9375
7,0,9,31.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,7,58.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,16,19.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,3,200.0,2.0,3.0,1,1,1,0,0,1,1,1,1,0,0.5,0.5
4,1,2,231.0,2.0,2.0,0,1,1,0,0,1,1,1,0,1,0.6875,0.3125
9,0,4,200.0,2.0,4.0,1,0,0,1,1,0,1,0,0,0,0.375,0.625
8,0,17,8.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,14,31.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,18,4.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
0,0,8,42.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,15,18.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,10,34.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,0,5,194.0,1.0,5.0,1,0,0,1,1,0,0,0,1,1,0.4375,0.5625
17,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
0,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,7,69.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,6,66.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,2,249.0,2.0,2.0,1,0,1,1,0,0,1,1,1,0,0.7058823529411765,0.29411764705882354
12,0,15,19.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,0,3,215.0,2.0,3.0,1,1,1,1,0,0,1,1,1,1,0.5294117647058824,0.47058823529411764
17,0,9,33.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,11,33.0,0.0,12.0,0,0,0,0,0,1,0,0,0,0,0.058823529411764705,0.9411764705882353
5,0,4,212.0,2.0,4.0,0,1,0,0,1,1,0,1,0,0,0.35294117647058826,0.6470588235294118
4,1,1,322.0,9.0,1.0,1,0,1,1,1,0,1,0,1,1,0.7647058823529411,0.23529411764705882
15,0,13,34.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,17,8.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,5,194.0,1.0,5.0,0,1,0,0,1,1,0,0,0,1,0.4117647058823529,0.5882352941176471
19,0,16,20.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,18,4.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,8,52.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,12,34.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,10,35.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,14,31.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,16,20.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,14,31.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,18,4.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,4,212.0,1.0,5.0,1,0,1,0,0,1,1,0,0,0,0.4444444444444444,0.5555555555555556
18,0,17,8.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,10,34.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,15,21.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,8,64.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,1,2,274.0,3.0,2.0,1,1,0,1,1,0,0,1,1,1,0.7222222222222222,0.2777777777777778
10,0,6,75.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,12,35.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,5,212.0,2.0,4.0,0,0,1,0,0,1,1,0,1,0,0.3333333333333333,0.6666666666666666
12,0,11,34.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,7,76.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,1,338.0,9.0,1.0,1,1,0,1,1,1,0,1,0,1,0.7777777777777778,0.2222222222222222
1,0,3,223.0,2.0,3.0,0,1,1,1,1,0,0,1,1,1,0.5,0.5
11,0,9,37.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,13,34.0,0.0,11.0,0,0,0,0,0,0,1,0,0,0,0.05555555555555555,0.9444444444444444
7,0,7,76.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,1,1,363.0,10.0,1.0,1,1,1,0,1,1,1,0,1,0,0.7894736842105263,0.21052631578947367
10,0,8,77.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,6,74.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,13,34.0,0.0,13.0,0,0,0,0,0,0,0,1,0,0,0.05263157894736842,0.9473684210526315
3,1,4,220.0,2.0,5.0,0,0,0,1,0,0,1,1,0,1,0.3157894736842105,0.6842105263157895
15,0,17,8.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
0,0,10,43.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,0,5,230.0,1.0,4.0,1,1,0,1,0,0,1,1,0,0,0.47368421052631576,0.5263157894736842
17,0,14,31.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,18,4.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,9,38.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,11,35.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,3,236.0,2.0,3.0,0,0,1,1,1,1,0,0,1,1,0.47368421052631576,0.5263157894736842
12,0,16,20.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,15,21.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,2,289.0,3.0,2.0,1,1,1,0,1,1,0,0,1,1,0.7368421052631579,0.2631578947368421
11,0,12,35.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,16,20.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,1,7,80.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,4,249.0,2.0,3.0,0,0,0,1,1,1,1,0,0,1,0.45,0.55
11,0,9,46.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,15,21.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,11,41.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,14,34.0,0.0,13.0,0,0,0,0,0,0,0,0,1,0,0.05,0.95
1,1,3,235.0,2.0,4.0,1,0,0,0,1,0,0,1,1,0,0.35,0.65
18,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,1,6,77.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,10,44.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,13,37.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,0,1,381.0,10.0,1.0,1,1,1,1,0,1,1,1,0,1,0.8,0.2
7,0,18,8.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,8,84.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,12,31.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,0,5,230.0,1.0,5.0,0,1,1,0,1,0,0,1,1,0,0.45,0.55
12,0,17,4.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,2,314.0,4.0,2.0,1,1,1,1,0,1,1,0,0,1,0.75,0.25
9,0,14,37.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,15,21.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,2,314.0,4.0,2.0,0,1,1,1,1,0,1,1,0,0,0.7142857142857143,0.2857142857142857
6,0,11,45.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,4,249.0,2.0,4.0,0,0,0,0,1,1,1,1,0,0,0.42857142857142855,0.5714285714285714
5,0,8,84.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,1,387.0,10.0,1.0,0,1,1,1,1,0,1,1,1,0,0.7619047619047619,0.23809523809523808
2,1,3,260.0,3.0,3.0,1,1,0,0,0,1,0,0,1,1,0.38095238095238093,0.6190476190476191
10,0,10,46.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,13,35.0,0.0,14.0,0,0,0,0,0,0,0,0,0,1,0.047619047619047616,0.9523809523809523
18,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,16,20.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,5,230.0,1.0,5.0,0,0,1,1,0,1,0,0,1,1,0.42857142857142855,0.5714285714285714
17,0,12,43.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,18,8.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,9,54.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,6,95.0,0.0,7.0,1,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.9523809523809523
16,0,17,14.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,7,95.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.9523809523809523
2,0,20,278.0,3.0,3.0,1,1,1,0,0,0,1,0,0,1,0.0,1.0
12,0,7,95.0,0.0,7.0,0,1,0,0,0,0,0,0,0,0,0.0,1.0
3,1,3,49.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,4,413.0,11.0,1.0,1,0,1,1,1,1,0,1,1,1,0.0,1.0
6,0,6,52.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,5,96.0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0.0,1.0
